No_state,State,City,no_Date,Date,Deaths,Confirmed,Recovered,Active
17,MORELOS,XOCHITEPEC,81,2020-05-11,0,1,1,0
17,MORELOS,YAUTEPEC,81,2020-05-11,0,2,2,0
17,MORELOS,YECAPIXTLA,81,2020-05-11,0,1,1,0
18,NAYARIT,AHUACATLÁN,81,2020-05-11,0,1,1,0
18,NAYARIT,BAHÍA DE BANDERAS,81,2020-05-11,0,2,2,0
18,NAYARIT,JALA,81,2020-05-11,0,3,3,0
18,NAYARIT,TECUALA,81,2020-05-11,0,1,1,0
18,NAYARIT,TEPIC,81,2020-05-11,0,7,7,0
18,NAYARIT,TUXPAN,81,2020-05-11,0,1,1,0
19,NUEVO LEON,ABASOLO,81,2020-05-11,0,1,1,0
19,NUEVO LEON,ALLENDE,81,2020-05-11,0,1,1,0
19,NUEVO LEON,APODACA,81,2020-05-11,1,9,8,0
19,NUEVO LEON,EL CARMEN,81,2020-05-11,1,1,0,0
19,NUEVO LEON,GARCÍA,81,2020-05-11,0,1,1,0
19,NUEVO LEON,GENERAL ESCOBEDO,81,2020-05-11,0,11,11,0
19,NUEVO LEON,GUADALUPE,81,2020-05-11,1,5,4,0
19,NUEVO LEON,JUÁREZ,81,2020-05-11,0,2,2,0
19,NUEVO LEON,MARÍN,81,2020-05-11,1,1,0,0
19,NUEVO LEON,MONTERREY,81,2020-05-11,0,6,6,0
19,NUEVO LEON,SALINAS VICTORIA,81,2020-05-11,0,1,1,0
19,NUEVO LEON,SAN NICOLÁS DE LOS GARZA,81,2020-05-11,0,6,6,0
19,NUEVO LEON,SAN PEDRO GARZA GARCÍA,81,2020-05-11,0,3,3,0
20,OAXACA,ASUNCIÓN NOCHIXTLÁN,81,2020-05-11,0,1,1,0
20,OAXACA,EL BARRIO DE LA SOLEDAD,81,2020-05-11,0,1,1,0
20,OAXACA,HUAUTLA DE JIMÉNEZ,81,2020-05-11,0,1,1,0
20,OAXACA,JUCHITÁN DE ZARAGOZA,81,2020-05-11,1,2,1,0
20,OAXACA,MATÍAS ROMERO AVENDAÑO,81,2020-05-11,0,1,1,0
20,OAXACA,OAXACA DE JUÁREZ,81,2020-05-11,0,24,24,0
20,OAXACA,SALINA CRUZ,81,2020-05-11,0,3,3,0
20,OAXACA,SAN ANTONIO DE LA CAL,81,2020-05-11,2,3,1,0
20,OAXACA,SAN BARTOLO COYOTEPEC,81,2020-05-11,0,2,2,0
20,OAXACA,SAN JACINTO AMILPAS,81,2020-05-11,0,2,2,0
20,OAXACA,SAN JERÓNIMO TLACOCHAHUAYA,81,2020-05-11,0,1,1,0
20,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,81,2020-05-11,1,5,4,0
20,OAXACA,SAN PABLO CUATRO VENADOS,81,2020-05-11,1,1,0,0
20,OAXACA,SAN PEDRO POCHUTLA,81,2020-05-11,0,1,1,0
20,OAXACA,SAN SEBASTIÁN TEITIPAC,81,2020-05-11,0,1,1,0
20,OAXACA,SANTA ANA ZEGACHE,81,2020-05-11,1,2,1,0
20,OAXACA,SANTA CATARINA IXTEPEJI,81,2020-05-11,0,1,1,0
20,OAXACA,SANTA CRUZ XOXOCOTLÁN,81,2020-05-11,0,7,7,0
20,OAXACA,SANTA LUCÍA DEL CAMINO,81,2020-05-11,1,1,0,0
20,OAXACA,SANTA MARÍA ATZOMPA,81,2020-05-11,1,4,3,0
20,OAXACA,SANTA MARÍA HUATULCO,81,2020-05-11,0,1,1,0
20,OAXACA,SANTIAGO JAMILTEPEC,81,2020-05-11,1,1,0,0
20,OAXACA,SANTIAGO LACHIGUIRI,81,2020-05-11,0,1,1,0
20,OAXACA,SANTIAGO PINOTEPA NACIONAL,81,2020-05-11,0,1,1,0
20,OAXACA,SANTIAGO SUCHILQUITONGO,81,2020-05-11,0,1,1,0
20,OAXACA,SANTO DOMINGO TEHUANTEPEC,81,2020-05-11,0,2,2,0
20,OAXACA,SANTOS REYES NOPALA,81,2020-05-11,0,1,1,0
20,OAXACA,TEOTITLÁN DEL VALLE,81,2020-05-11,0,1,1,0
20,OAXACA,VILLA DE ETLA,81,2020-05-11,0,1,1,0
20,OAXACA,VILLA DE ZAACHILA,81,2020-05-11,0,1,1,0
20,OAXACA,ZIMATLÁN DE ÁLVAREZ,81,2020-05-11,1,1,0,0
21,PUEBLA,ACATZINGO,81,2020-05-11,0,1,1,0
21,PUEBLA,ACTEOPAN,81,2020-05-11,1,1,0,0
21,PUEBLA,AMOZOC,81,2020-05-11,1,2,1,0
21,PUEBLA,ATEMPAN,81,2020-05-11,0,1,1,0
21,PUEBLA,ATLIXCO,81,2020-05-11,0,1,1,0
21,PUEBLA,CHALCHICOMULA DE SESMA,81,2020-05-11,0,2,2,0
21,PUEBLA,CHAPULCO,81,2020-05-11,0,1,1,0
21,PUEBLA,CUAPIAXTLA DE MADERO,81,2020-05-11,1,1,0,0
21,PUEBLA,CUAUTLANCINGO,81,2020-05-11,1,2,1,0
21,PUEBLA,HUAUCHINANGO,81,2020-05-11,1,3,2,0
21,PUEBLA,HUEJOTZINGO,81,2020-05-11,0,1,1,0
21,PUEBLA,IZÚCAR DE MATAMOROS,81,2020-05-11,0,2,2,0
21,PUEBLA,JOPALA,81,2020-05-11,0,1,1,0
21,PUEBLA,OCOYUCAN,81,2020-05-11,0,1,1,0
21,PUEBLA,PUEBLA,81,2020-05-11,17,73,56,0
21,PUEBLA,SAN ANDRÉS CHOLULA,81,2020-05-11,2,3,1,0
21,PUEBLA,SAN FELIPE TEOTLALCINGO,81,2020-05-11,0,1,1,0
21,PUEBLA,SAN MARTÍN TEXMELUCAN,81,2020-05-11,1,4,3,0
21,PUEBLA,SAN MIGUEL XOXTLA,81,2020-05-11,0,1,1,0
21,PUEBLA,SAN PEDRO CHOLULA,81,2020-05-11,3,5,2,0
21,PUEBLA,SAN SALVADOR HUIXCOLOTLA,81,2020-05-11,0,1,1,0
21,PUEBLA,SANTA ISABEL CHOLULA,81,2020-05-11,1,1,0,0
21,PUEBLA,SANTO TOMÁS HUEYOTLIPAN,81,2020-05-11,0,1,1,0
21,PUEBLA,TEHUACÁN,81,2020-05-11,0,2,2,0
21,PUEBLA,TEPANCO DE LÓPEZ,81,2020-05-11,0,1,1,0
21,PUEBLA,TEPEACA,81,2020-05-11,2,2,0,0
21,PUEBLA,TOCHTEPEC,81,2020-05-11,1,1,0,0
21,PUEBLA,XICOTEPEC,81,2020-05-11,1,2,1,0
21,PUEBLA,YEHUALTEPEC,81,2020-05-11,1,1,0,0
21,PUEBLA,ZACATLÁN,81,2020-05-11,0,1,1,0
22,QUERATARO,CADEREYTA DE MONTES,81,2020-05-11,0,1,1,0
22,QUERATARO,CORREGIDORA,81,2020-05-11,0,3,3,0
22,QUERATARO,EL MARQUÉS,81,2020-05-11,0,1,1,0
22,QUERATARO,PEDRO ESCOBEDO,81,2020-05-11,0,1,1,0
22,QUERATARO,QUERÉTARO,81,2020-05-11,2,34,32,0
22,QUERATARO,SAN JUAN DEL RÍO,81,2020-05-11,0,4,4,0
23,QUINTANA ROO,BENITO JUÁREZ,81,2020-05-11,2,11,9,0
23,QUINTANA ROO,SOLIDARIDAD,81,2020-05-11,4,6,2,0
24,SAN LUIS POTOSI,CHARCAS,81,2020-05-11,0,1,1,0
24,SAN LUIS POTOSI,CIUDAD VALLES,81,2020-05-11,0,1,1,0
24,SAN LUIS POTOSI,SAN LUIS POTOSÍ,81,2020-05-11,0,4,4,0
24,SAN LUIS POTOSI,SAN MARTÍN CHALCHICUAUTLA,81,2020-05-11,0,1,1,0
24,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SÁNCHEZ,81,2020-05-11,1,2,1,0
24,SAN LUIS POTOSI,TAMAZUNCHALE,81,2020-05-11,1,9,8,0
24,SAN LUIS POTOSI,TAMUÍN,81,2020-05-11,0,1,1,0
24,SAN LUIS POTOSI,VILLA JUÁREZ,81,2020-05-11,0,1,1,0
24,SAN LUIS POTOSI,XILITLA,81,2020-05-11,2,2,0,0
25,SINALOA,AHOME,81,2020-05-11,3,16,13,0
25,SINALOA,ANGOSTURA,81,2020-05-11,0,1,1,0
25,SINALOA,CULIACÁN,81,2020-05-11,7,41,34,0
25,SINALOA,EL FUERTE,81,2020-05-11,0,2,2,0
25,SINALOA,ESCUINAPA,81,2020-05-11,0,1,1,0
25,SINALOA,GUASAVE,81,2020-05-11,1,3,2,0
25,SINALOA,MAZATLÁN,81,2020-05-11,4,17,13,0
25,SINALOA,NAVOLATO,81,2020-05-11,0,2,2,0
25,SINALOA,SALVADOR ALVARADO,81,2020-05-11,1,7,6,0
25,SINALOA,SAN IGNACIO,81,2020-05-11,2,2,0,0
26,SONORA,AGUA PRIETA,81,2020-05-11,0,1,1,0
26,SONORA,ALTAR,81,2020-05-11,0,2,2,0
26,SONORA,BENITO JUÁREZ,81,2020-05-11,1,2,1,0
26,SONORA,CABORCA,81,2020-05-11,0,3,3,0
26,SONORA,CAJEME,81,2020-05-11,3,29,26,0
26,SONORA,CANANEA,81,2020-05-11,0,1,1,0
26,SONORA,GUAYMAS,81,2020-05-11,1,3,2,0
26,SONORA,HERMOSILLO,81,2020-05-11,5,24,19,0
26,SONORA,NACOZARI DE GARCÍA,81,2020-05-11,0,4,4,0
26,SONORA,NAVOJOA,81,2020-05-11,1,3,2,0
26,SONORA,NOGALES,81,2020-05-11,2,20,18,0
26,SONORA,SAN LUIS RÍO COLORADO,81,2020-05-11,2,13,11,0
26,SONORA,URES,81,2020-05-11,0,1,1,0
27,TABASCO,CENTLA,81,2020-05-11,1,5,4,0
27,TABASCO,CENTRO,81,2020-05-11,9,70,61,0
27,TABASCO,COMALCALCO,81,2020-05-11,3,6,3,0
27,TABASCO,CUNDUACÁN,81,2020-05-11,1,2,1,0
27,TABASCO,CÁRDENAS,81,2020-05-11,0,4,4,0
27,TABASCO,HUIMANGUILLO,81,2020-05-11,1,5,4,0
27,TABASCO,JALAPA,81,2020-05-11,0,3,3,0
27,TABASCO,JALPA DE MÉNDEZ,81,2020-05-11,0,3,3,0
27,TABASCO,JONUTA,81,2020-05-11,0,1,1,0
27,TABASCO,MACUSPANA,81,2020-05-11,1,9,8,0
27,TABASCO,NACAJUCA,81,2020-05-11,3,15,12,0
27,TABASCO,PARAÍSO,81,2020-05-11,0,2,2,0
27,TABASCO,TACOTALPA,81,2020-05-11,0,1,1,0
27,TABASCO,TEAPA,81,2020-05-11,0,3,3,0
27,TABASCO,TENOSIQUE,81,2020-05-11,0,6,6,0
28,TAMAULIPAS,ALTAMIRA,81,2020-05-11,1,5,4,0
28,TAMAULIPAS,CIUDAD MADERO,81,2020-05-11,0,9,9,0
28,TAMAULIPAS,MATAMOROS,81,2020-05-11,3,8,5,0
28,TAMAULIPAS,NUEVO LAREDO,81,2020-05-11,0,8,8,0
28,TAMAULIPAS,PADILLA,81,2020-05-11,0,4,4,0
28,TAMAULIPAS,REYNOSA,81,2020-05-11,0,5,5,0
28,TAMAULIPAS,RÍO BRAVO,81,2020-05-11,0,1,1,0
28,TAMAULIPAS,TAMPICO,81,2020-05-11,0,3,3,0
28,TAMAULIPAS,VICTORIA,81,2020-05-11,0,3,3,0
29,TLAXCALA,APIZACO,81,2020-05-11,0,6,6,0
29,TLAXCALA,CALPULALPAN,81,2020-05-11,0,1,1,0
29,TLAXCALA,CHIAUTEMPAN,81,2020-05-11,1,1,0,0
29,TLAXCALA,CONTLA DE JUAN CUAMATZI,81,2020-05-11,0,2,2,0
29,TLAXCALA,CUAPIAXTLA,81,2020-05-11,0,1,1,0
29,TLAXCALA,HUAMANTLA,81,2020-05-11,1,1,0,0
29,TLAXCALA,NANACAMILPA DE MARIANO ARISTA,81,2020-05-11,0,1,1,0
29,TLAXCALA,NATÍVITAS,81,2020-05-11,0,1,1,0
29,TLAXCALA,PAPALOTLA DE XICOHTÉNCATL,81,2020-05-11,0,3,3,0
29,TLAXCALA,SAN JUAN HUACTZINCO,81,2020-05-11,0,1,1,0
29,TLAXCALA,SAN LORENZO AXOCOMANITLA,81,2020-05-11,0,1,1,0
29,TLAXCALA,SAN PABLO DEL MONTE,81,2020-05-11,0,1,1,0
29,TLAXCALA,SANTA ISABEL XILOXOXTLA,81,2020-05-11,0,2,2,0
29,TLAXCALA,TEOLOCHOLCO,81,2020-05-11,0,1,1,0
29,TLAXCALA,TEPEYANCO,81,2020-05-11,0,2,2,0
29,TLAXCALA,TLAXCALA,81,2020-05-11,1,8,7,0
29,TLAXCALA,XICOHTZINCO,81,2020-05-11,0,1,1,0
29,TLAXCALA,ZACATELCO,81,2020-05-11,1,2,1,0
29,TLAXCALA,ZILTLALTÉPEC DE TRINIDAD SÁNCHEZ SANTOS,81,2020-05-11,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ACULA,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,81,2020-05-11,0,3,3,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,AMATLÁN DE LOS REYES,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,ANGEL R. CABADA,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RÍO,81,2020-05-11,2,6,4,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,81,2020-05-11,3,18,15,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,81,2020-05-11,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COSAMALOAPAN DE CARPIO,81,2020-05-11,1,1,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE,81,2020-05-11,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,CÓRDOBA,81,2020-05-11,1,3,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,FORTÍN,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IGNACIO DE LA LLAVE,81,2020-05-11,1,1,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLANCILLO,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLÁN DEL SURESTE,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,JÁLTIPAN,81,2020-05-11,1,3,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA,81,2020-05-11,1,1,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,LAS CHOAPAS,81,2020-05-11,2,2,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,LERDO DE TEJADA,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MANLIO FABIO ALTAMIRANO,81,2020-05-11,1,1,0,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MARTÍNEZ DE LA TORRE,81,2020-05-11,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MEDELLÍN DE BRAVO,81,2020-05-11,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,MINATITLÁN,81,2020-05-11,0,3,3,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,NOGALES,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA,81,2020-05-11,3,5,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,PASO DEL MACHO,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO,81,2020-05-11,4,14,10,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TEZONAPA,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TIERRA BLANCA,81,2020-05-11,0,2,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TIHUATLÁN,81,2020-05-11,2,3,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,81,2020-05-11,1,3,2,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,URSULO GALVÁN,81,2020-05-11,0,1,1,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ,81,2020-05-11,12,58,46,0
30,VERACRUZ DE IGNACIO DE LA LLAVE,XALAPA,81,2020-05-11,1,2,1,0
31,Yucatan,CACALCHÉN,81,2020-05-11,0,1,1,0
31,Yucatan,CHICXULUB PUEBLO,81,2020-05-11,0,1,1,0
31,Yucatan,HUNUCMÁ,81,2020-05-11,0,1,1,0
31,Yucatan,IZAMAL,81,2020-05-11,0,1,1,0
31,Yucatan,KAUA,81,2020-05-11,0,2,2,0
31,Yucatan,MÉRIDA,81,2020-05-11,7,28,21,0
31,Yucatan,PETO,81,2020-05-11,0,1,1,0
31,Yucatan,SAMAHIL,81,2020-05-11,1,1,0,0
31,Yucatan,TAHMEK,81,2020-05-11,0,1,1,0
31,Yucatan,TEKAX,81,2020-05-11,0,1,1,0
31,Yucatan,TEKOM,81,2020-05-11,0,2,2,0
31,Yucatan,TICUL,81,2020-05-11,0,2,2,0
31,Yucatan,TIXKOKOB,81,2020-05-11,0,3,3,0
31,Yucatan,TIZIMÍN,81,2020-05-11,0,1,1,0
31,Yucatan,UMÁN,81,2020-05-11,1,6,5,0
32,ZACATECAS,FRESNILLO,81,2020-05-11,0,1,1,0
32,ZACATECAS,SOMBRERETE,81,2020-05-11,1,1,0,0
32,ZACATECAS,ZACATECAS,81,2020-05-11,0,1,1,0
1,AGUASCALIENTES,AGUASCALIENTES,82,2020-05-12,2,9,7,0
1,AGUASCALIENTES,COSÍO,82,2020-05-12,0,1,1,0
1,AGUASCALIENTES,JESÚS MARÍA,82,2020-05-12,1,1,0,0
1,AGUASCALIENTES,PABELLÓN DE ARTEAGA,82,2020-05-12,0,1,1,0
1,AGUASCALIENTES,RINCÓN DE ROMOS,82,2020-05-12,0,1,1,0
1,AGUASCALIENTES,TEPEZALÁ,82,2020-05-12,0,1,1,0
2,BAJA CALIFORNIA,ENSENADA,82,2020-05-12,2,10,8,0
2,BAJA CALIFORNIA,MEXICALI,82,2020-05-12,17,75,58,0
2,BAJA CALIFORNIA,PLAYAS DE ROSARITO,82,2020-05-12,0,2,2,0
2,BAJA CALIFORNIA,TECATE,82,2020-05-12,0,2,2,0
2,BAJA CALIFORNIA,TIJUANA,82,2020-05-12,12,31,19,0
3,BAJA CALIFORNIA SUR,COMONDÚ,82,2020-05-12,0,2,2,0
3,BAJA CALIFORNIA SUR,LA PAZ,82,2020-05-12,1,3,2,0
3,BAJA CALIFORNIA SUR,LOS CABOS,82,2020-05-12,0,2,2,0
3,BAJA CALIFORNIA SUR,MULEGÉ,82,2020-05-12,0,5,5,0
4,CAMPECHE,CALKINÍ,82,2020-05-12,0,1,1,0
4,CAMPECHE,CAMPECHE,82,2020-05-12,0,7,7,0
4,CAMPECHE,CARMEN,82,2020-05-12,2,13,11,0
4,CAMPECHE,CHAMPOTÓN,82,2020-05-12,0,1,1,0
5,CHIAPAS,BERRIOZÁBAL,82,2020-05-12,1,1,0,0
5,CHIAPAS,CHIAPA DE CORZO,82,2020-05-12,0,1,1,0
5,CHIAPAS,COMITÁN DE DOMÍNGUEZ,82,2020-05-12,1,1,0,0
5,CHIAPAS,FRONTERA COMALAPA,82,2020-05-12,1,1,0,0
5,CHIAPAS,HUIXTLA,82,2020-05-12,1,2,1,0
5,CHIAPAS,IXHUATÁN,82,2020-05-12,0,1,1,0
5,CHIAPAS,OCOSINGO,82,2020-05-12,1,1,0,0
5,CHIAPAS,PALENQUE,82,2020-05-12,0,2,2,0
5,CHIAPAS,PIJIJIAPAN,82,2020-05-12,0,2,2,0
5,CHIAPAS,REFORMA,82,2020-05-12,0,1,1,0
5,CHIAPAS,SALTO DE AGUA,82,2020-05-12,0,1,1,0
5,CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,82,2020-05-12,0,1,1,0
5,CHIAPAS,SAN FERNANDO,82,2020-05-12,0,1,1,0
5,CHIAPAS,SUCHIAPA,82,2020-05-12,0,1,1,0
5,CHIAPAS,SUCHIATE,82,2020-05-12,0,1,1,0
5,CHIAPAS,TAPACHULA,82,2020-05-12,2,10,8,0
5,CHIAPAS,TUXTLA GUTIÉRREZ,82,2020-05-12,2,28,26,0
5,CHIAPAS,TUZANTÁN,82,2020-05-12,1,1,0,0
5,CHIAPAS,VILLA CORZO,82,2020-05-12,0,2,2,0
5,CHIAPAS,YAJALÓN,82,2020-05-12,0,1,1,0
5,CHIAPAS,ZINACANTÁN,82,2020-05-12,0,1,1,0
6,CHIHUAHUA,AHUMADA,82,2020-05-12,0,1,1,0
6,CHIHUAHUA,CHIHUAHUA,82,2020-05-12,0,6,6,0
6,CHIHUAHUA,HIDALGO DEL PARRAL,82,2020-05-12,0,3,3,0
6,CHIHUAHUA,JUÁREZ,82,2020-05-12,6,39,33,0
7,CIUDAD DE MEXICO,AZCAPOTZALCO,82,2020-05-12,8,43,35,0
7,CIUDAD DE MEXICO,BENITO JUÁREZ,82,2020-05-12,3,18,15,0
7,CIUDAD DE MEXICO,COYOACÁN,82,2020-05-12,2,61,59,0
7,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,82,2020-05-12,0,6,6,0
7,CIUDAD DE MEXICO,CUAUHTÉMOC,82,2020-05-12,10,46,36,0
7,CIUDAD DE MEXICO,GUSTAVO A. MADERO,82,2020-05-12,16,102,86,0
7,CIUDAD DE MEXICO,IZTACALCO,82,2020-05-12,6,46,40,0
7,CIUDAD DE MEXICO,IZTAPALAPA,82,2020-05-12,16,126,110,0
7,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,82,2020-05-12,1,10,9,0
7,CIUDAD DE MEXICO,MIGUEL HIDALGO,82,2020-05-12,1,21,20,0
7,CIUDAD DE MEXICO,MILPA ALTA,82,2020-05-12,0,25,25,0
7,CIUDAD DE MEXICO,NO ESPECIFICADO,82,2020-05-12,0,1,1,0
7,CIUDAD DE MEXICO,TLALPAN,82,2020-05-12,1,43,42,0
7,CIUDAD DE MEXICO,TLÁHUAC,82,2020-05-12,2,41,39,0
7,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,82,2020-05-12,2,51,49,0
7,CIUDAD DE MEXICO,XOCHIMILCO,82,2020-05-12,7,50,43,0
7,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,82,2020-05-12,7,49,42,0
8,COAHUILA DE ZARAGOZA,CASTAÑOS,82,2020-05-12,0,1,1,0
8,COAHUILA DE ZARAGOZA,FRANCISCO I. MADERO,82,2020-05-12,0,2,2,0
8,COAHUILA DE ZARAGOZA,MATAMOROS,82,2020-05-12,1,1,0,0
8,COAHUILA DE ZARAGOZA,MONCLOVA,82,2020-05-12,0,1,1,0
8,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,82,2020-05-12,0,1,1,0
8,COAHUILA DE ZARAGOZA,SAN PEDRO,82,2020-05-12,1,4,3,0
8,COAHUILA DE ZARAGOZA,TORREÓN,82,2020-05-12,2,18,16,0
9,COLIMA,MANZANILLO,82,2020-05-12,3,9,6,0
9,COLIMA,TECOMÁN,82,2020-05-12,1,1,0,0
10,DURANGO,DURANGO,82,2020-05-12,0,1,1,0
10,DURANGO,GÓMEZ PALACIO,82,2020-05-12,0,4,4,0
10,DURANGO,LERDO,82,2020-05-12,0,1,1,0
10,DURANGO,TLAHUALILO,82,2020-05-12,0,1,1,0
11,GUANAJUATO,ABASOLO,82,2020-05-12,0,1,1,0
11,GUANAJUATO,ACÁMBARO,82,2020-05-12,1,2,1,0
11,GUANAJUATO,APASEO EL GRANDE,82,2020-05-12,0,1,1,0
11,GUANAJUATO,CELAYA,82,2020-05-12,0,2,2,0
11,GUANAJUATO,CORTAZAR,82,2020-05-12,0,1,1,0
11,GUANAJUATO,CUERÁMARO,82,2020-05-12,0,1,1,0
11,GUANAJUATO,GUANAJUATO,82,2020-05-12,1,1,0,0
11,GUANAJUATO,IRAPUATO,82,2020-05-12,0,2,2,0
11,GUANAJUATO,LEÓN,82,2020-05-12,2,20,18,0
11,GUANAJUATO,ROMITA,82,2020-05-12,1,1,0,0
11,GUANAJUATO,SALVATIERRA,82,2020-05-12,0,1,1,0
11,GUANAJUATO,SAN FELIPE,82,2020-05-12,0,1,1,0
11,GUANAJUATO,SAN LUIS DE LA PAZ,82,2020-05-12,0,1,1,0
11,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS,82,2020-05-12,1,5,4,0
11,GUANAJUATO,SANTIAGO MARAVATÍO,82,2020-05-12,0,2,2,0
11,GUANAJUATO,SILAO DE LA VICTORIA,82,2020-05-12,0,5,5,0
11,GUANAJUATO,VILLAGRÁN,82,2020-05-12,0,1,1,0
12,GUERRERO,ACAPULCO DE JUÁREZ,82,2020-05-12,13,54,41,0
12,GUERRERO,ARCELIA,82,2020-05-12,1,3,2,0
12,GUERRERO,AYUTLA DE LOS LIBRES,82,2020-05-12,0,1,1,0
12,GUERRERO,CHILAPA DE ÁLVAREZ,82,2020-05-12,0,1,1,0
12,GUERRERO,CHILPANCINGO DE LOS BRAVO,82,2020-05-12,0,5,5,0
12,GUERRERO,EDUARDO NERI,82,2020-05-12,1,1,0,0
12,GUERRERO,IGUALA DE LA INDEPENDENCIA,82,2020-05-12,1,2,1,0
12,GUERRERO,LA UNIÓN DE ISIDORO MONTES DE OCA,82,2020-05-12,0,1,1,0
12,GUERRERO,PUNGARABATO,82,2020-05-12,0,1,1,0
12,GUERRERO,SAN MARCOS,82,2020-05-12,0,1,1,0
12,GUERRERO,TAXCO DE ALARCÓN,82,2020-05-12,1,1,0,0
13,HIDALGO,ACATLÁN,82,2020-05-12,0,2,2,0
13,HIDALGO,AJACUBA,82,2020-05-12,0,1,1,0
13,HIDALGO,APAN,82,2020-05-12,1,2,1,0
13,HIDALGO,ATITALAQUIA,82,2020-05-12,0,1,1,0
13,HIDALGO,ATOTONILCO DE TULA,82,2020-05-12,1,2,1,0
13,HIDALGO,CUAUTEPEC DE HINOJOSA,82,2020-05-12,1,2,1,0
13,HIDALGO,HUEJUTLA DE REYES,82,2020-05-12,1,1,0,0
13,HIDALGO,IXMIQUILPAN,82,2020-05-12,0,1,1,0
13,HIDALGO,MINERAL DE LA REFORMA,82,2020-05-12,0,3,3,0
13,HIDALGO,PACHUCA DE SOTO,82,2020-05-12,3,13,10,0
13,HIDALGO,PROGRESO DE OBREGÓN,82,2020-05-12,0,1,1,0
13,HIDALGO,SAN SALVADOR,82,2020-05-12,0,1,1,0
13,HIDALGO,TECOZAUTLA,82,2020-05-12,0,1,1,0
13,HIDALGO,TEPEAPULCO,82,2020-05-12,1,4,3,0
13,HIDALGO,TEPEJI DEL RÍO DE OCAMPO,82,2020-05-12,0,1,1,0
13,HIDALGO,TEZONTEPEC DE ALDAMA,82,2020-05-12,1,1,0,0
13,HIDALGO,TIZAYUCA,82,2020-05-12,0,4,4,0
13,HIDALGO,TLANALAPA,82,2020-05-12,0,1,1,0
13,HIDALGO,TLAXCOAPAN,82,2020-05-12,1,1,0,0
13,HIDALGO,TULA DE ALLENDE,82,2020-05-12,0,1,1,0
13,HIDALGO,TULANCINGO DE BRAVO,82,2020-05-12,0,1,1,0
13,HIDALGO,ZAPOTLÁN DE JUÁREZ,82,2020-05-12,1,2,1,0
13,HIDALGO,ZEMPOALA,82,2020-05-12,1,1,0,0
14,JALISCO,EL SALTO,82,2020-05-12,0,4,4,0
14,JALISCO,GUADALAJARA,82,2020-05-12,3,13,10,0
14,JALISCO,MEZQUITIC,82,2020-05-12,0,1,1,0
14,JALISCO,PUERTO VALLARTA,82,2020-05-12,2,5,3,0
14,JALISCO,SAN PEDRO TLAQUEPAQUE,82,2020-05-12,0,2,2,0
